74.138.244.12 syn-074-138-244-012.res.spectrum.com
108.227.157.7 108-227-157-7.lightspeed.lsvlky.sbcglobal.net
74.129.246.129 syn-074-129-246-129.res.spectrum.com
74.138.238.148 syn-074-138-238-148.res.spectrum.com
74.138.244.81 syn-074-138-244-081.res.spectrum.com
98.72.3.220 adsl-098-072-003-220.sip.mia.bellsouth.net
74.138.240.198 syn-074-138-240-198.res.spectrum.com
98.27.234.203 syn-098-027-234-203.res.spectrum.com
74.143.229.246 syn-074-143-229-246.biz.spectrum.com
74.136.13.132 syn-074-136-013-132.res.spectrum.com
98.72.4.122 adsl-098-072-004-122.sip.mia.bellsouth.net
74.136.12.37 syn-074-136-012-037.res.spectrum.com
172.3.203.186 172-3-203-186.lightspeed.lsvlky.sbcglobal.net
99.119.245.195 99-119-245-195.lightspeed.lsvlky.sbcglobal.net
184.54.205.47 syn-184-054-205-047.res.spectrum.com
104.52.15.163 104-52-15-163.lightspeed.lsvlky.sbcglobal.net
107.138.163.95 107-138-163-95.lightspeed.lsvlky.sbcglobal.net
98.27.232.32 syn-098-027-232-032.res.spectrum.com
74.138.225.118 syn-074-138-225-118.res.spectrum.com
76.177.162.111 syn-076-177-162-111.res.spectrum.com
104.3.9.126 104-3-9-126.lightspeed.lsvlky.sbcglobal.net
74.136.8.207 syn-074-136-008-207.res.spectrum.com
76.35.184.243 syn-076-035-184-243.res.spectrum.com
184.54.210.178 syn-184-054-210-178.res.spectrum.com
107.133.218.108 107-133-218-108.lightspeed.rcsntx.sbcglobal.net
74.143.170.204 syn-074-143-170-204.biz.spectrum.com
172.3.203.187 172-3-203-187.lightspeed.lsvlky.sbcglobal.net
74.129.243.104 syn-074-129-243-104.res.spectrum.com
174.101.209.203 syn-174-101-209-203.res.spectrum.com
184.54.218.239 syn-184-054-218-239.res.spectrum.com
74.175.246.60 74.175.246.60
74.136.3.242 syn-074-136-003-242.res.spectrum.com
74.138.250.182 syn-074-138-250-182.res.spectrum.com
74.138.241.2 syn-074-138-241-002.res.spectrum.com
74.138.236.239 syn-074-138-236-239.res.spectrum.com
74.129.246.168 syn-074-129-246-168.res.spectrum.com
107.128.146.99 107-128-146-99.lightspeed.lsvlky.sbcglobal.net
184.54.215.217 syn-184-054-215-217.res.spectrum.com
174.101.211.56 syn-174-101-211-056.res.spectrum.com
74.138.252.21 syn-074-138-252-021.res.spectrum.com
74.138.253.52 syn-074-138-253-052.res.spectrum.com
174.101.210.169 syn-174-101-210-169.res.spectrum.com
76.177.166.96 syn-076-177-166-096.res.spectrum.com
107.133.214.70 107-133-214-70.lightspeed.lsvlky.sbcglobal.net
184.54.206.201 syn-184-054-206-201.res.spectrum.com
172.3.207.153 172-3-207-153.lightspeed.lsvlky.sbcglobal.net
108.255.16.140 108.255.16.140
74.143.34.228 syn-074-143-034-228.biz.spectrum.com
98.72.4.10 adsl-098-072-004-010.sip.mia.bellsouth.net
107.133.218.74 107-133-218-74.lightspeed.rcsntx.sbcglobal.net
76.182.150.142 syn-076-182-150-142.res.spectrum.com
74.136.13.216 syn-074-136-013-216.res.spectrum.com
74.129.241.254 syn-074-129-241-254.res.spectrum.com
104.52.14.249 104-52-14-249.lightspeed.lsvlky.sbcglobal.net
96.28.38.130 syn-096-028-038-130.res.spectrum.com
184.54.193.43 syn-184-054-193-043.res.spectrum.com
74.138.234.224 syn-074-138-234-224.res.spectrum.com
108.239.45.97 108-239-45-97.lightspeed.lsvlky.sbcglobal.net
12.39.61.230 12.39.61.230
184.54.205.17 syn-184-054-205-017.res.spectrum.com
162.234.192.152 162-234-192-152.lightspeed.lsvlky.sbcglobal.net
12.207.141.113 12.207.141.113
76.177.162.130 syn-076-177-162-130.res.spectrum.com
74.129.244.128 syn-074-129-244-128.res.spectrum.com
74.138.253.104 syn-074-138-253-104.res.spectrum.com
74.143.23.238 syn-074-143-023-238.biz.spectrum.com
96.28.34.176 syn-096-028-034-176.res.spectrum.com
98.72.5.166 adsl-098-072-005-166.sip.mia.bellsouth.net
74.136.9.76 syn-074-136-009-076.res.spectrum.com
104.52.12.135 104-52-12-135.lightspeed.lsvlky.sbcglobal.net
184.54.196.190 syn-184-054-196-190.res.spectrum.com
74.138.230.40 syn-074-138-230-040.res.spectrum.com
12.131.54.156 12.131.54.156
74.143.229.254 syn-074-143-229-254.biz.spectrum.com
108.239.45.205 108-239-45-205.lightspeed.lsvlky.sbcglobal.net
74.138.227.57 syn-074-138-227-057.res.spectrum.com
24.26.61.56 syn-024-026-061-056.res.spectrum.com
174.101.210.75 syn-174-101-210-075.res.spectrum.com
174.101.212.140 syn-174-101-212-140.res.spectrum.com
174.101.215.82 syn-174-101-215-082.res.spectrum.com
74.138.244.71 syn-074-138-244-071.res.spectrum.com
147.0.10.76 syn-147-000-010-076.biz.spectrum.com
184.54.206.5 syn-184-054-206-005.res.spectrum.com
74.138.251.164 syn-074-138-251-164.res.spectrum.com
74.129.250.181 syn-074-129-250-181.res.spectrum.com
74.136.8.126 syn-074-136-008-126.res.spectrum.com
74.138.224.128 syn-074-138-224-128.res.spectrum.com
76.177.162.65 syn-076-177-162-065.res.spectrum.com
98.72.2.202 adsl-098-072-002-202.sip.mia.bellsouth.net
108.255.16.106 108.255.16.106
184.54.223.5 syn-184-054-223-005.res.spectrum.com
174.101.208.236 syn-174-101-208-236.res.spectrum.com
74.129.240.13 syn-074-129-240-013.res.spectrum.com
107.138.160.131 107-138-160-131.lightspeed.lsvlky.sbcglobal.net
74.138.224.88 syn-074-138-224-088.res.spectrum.com
71.67.30.150 syn-071-067-030-150.biz.spectrum.com
74.138.224.173 syn-074-138-224-173.res.spectrum.com
12.207.140.245 12.207.140.245
184.54.198.18 syn-184-054-198-018.res.spectrum.com
98.27.232.59 syn-098-027-232-059.res.spectrum.com
96.28.35.73 syn-096-028-035-073.res.spectrum.com
74.142.98.75 syn-074-142-098-075.biz.spectrum.com
107.133.219.177 107-133-219-177.lightspeed.rcsntx.sbcglobal.net
74.136.12.163 syn-074-136-012-163.res.spectrum.com
96.28.38.149 syn-096-028-038-149.res.spectrum.com
184.54.208.251 syn-184-054-208-251.res.spectrum.com
98.72.2.45 adsl-098-072-002-045.sip.mia.bellsouth.net
76.177.166.34 syn-076-177-166-034.res.spectrum.com
12.131.54.209 12.131.54.209
96.11.121.211 syn-096-011-121-211.biz.spectrum.com
74.138.244.252 syn-074-138-244-252.res.spectrum.com
70.228.90.129 adsl-70-228-90-129.dsl.akrnoh.ameritech.net
74.138.232.98 syn-074-138-232-098.res.spectrum.com
184.54.194.32 syn-184-054-194-032.res.spectrum.com
74.138.231.86 syn-074-138-231-086.res.spectrum.com
74.136.11.236 syn-074-136-011-236.res.spectrum.com
98.27.232.64 syn-098-027-232-064.res.spectrum.com
74.138.224.233 syn-074-138-224-233.res.spectrum.com
70.228.93.154 70-228-93-154.lightspeed.lsvlky.sbcglobal.net
74.129.248.12 syn-074-129-248-012.res.spectrum.com
12.207.140.2 12.207.140.2
98.72.1.1 adsl-098-072-001-001.sip.mia.bellsouth.net
74.136.14.212 syn-074-136-014-212.res.spectrum.com
76.177.163.198 syn-076-177-163-198.res.spectrum.com
70.228.90.206 adsl-70-228-90-206.dsl.akrnoh.ameritech.net
98.27.234.48 syn-098-027-234-048.res.spectrum.com
107.133.218.217 107-133-218-217.lightspeed.rcsntx.sbcglobal.net
76.177.162.48 syn-076-177-162-048.res.spectrum.com
74.129.251.252 syn-074-129-251-252.res.spectrum.com
12.207.132.32 12.207.132.32
96.28.32.133 syn-096-028-032-133.res.spectrum.com
76.177.164.169 syn-076-177-164-169.res.spectrum.com
74.129.247.55 syn-074-129-247-055.res.spectrum.com
108.255.17.22 108.255.17.22
65.189.183.9 lag-15.applwibp01h.netops.charter.com
108.255.16.105 108.255.16.105
12.25.157.79 12.25.157.79
184.54.193.148 syn-184-054-193-148.res.spectrum.com
172.3.204.35 172-3-204-35.lightspeed.lsvlky.sbcglobal.net
184.54.196.132 syn-184-054-196-132.res.spectrum.com
74.129.241.185 syn-074-129-241-185.res.spectrum.com
74.138.252.142 syn-074-138-252-142.res.spectrum.com
184.54.223.197 syn-184-054-223-197.res.spectrum.com
74.138.232.209 syn-074-138-232-209.res.spectrum.com
74.138.237.81 syn-074-138-237-081.res.spectrum.com
184.54.204.44 syn-184-054-204-044.res.spectrum.com
74.129.243.13 syn-074-129-243-013.res.spectrum.com
184.54.220.166 syn-184-054-220-166.res.spectrum.com
76.35.184.16 syn-076-035-184-016.res.spectrum.com
184.54.207.174 syn-184-054-207-174.res.spectrum.com
24.26.61.36 syn-024-026-061-036.res.spectrum.com
24.26.61.31 syn-024-026-061-031.res.spectrum.com
104.52.15.50 104-52-15-50.lightspeed.lsvlky.sbcglobal.net
12.207.132.53 12.207.132.53
76.177.166.1 syn-076-177-166-001.res.spectrum.com
74.138.239.205 syn-074-138-239-205.res.spectrum.com
74.138.255.204 syn-074-138-255-204.res.spectrum.com
74.138.248.248 syn-074-138-248-248.res.spectrum.com
74.136.3.212 syn-074-136-003-212.res.spectrum.com
104.52.15.237 104-52-15-237.lightspeed.lsvlky.sbcglobal.net
184.54.211.6 syn-184-054-211-006.res.spectrum.com
184.54.222.112 syn-184-054-222-112.res.spectrum.com
74.129.252.129 syn-074-129-252-129.res.spectrum.com
184.54.216.160 syn-184-054-216-160.res.spectrum.com
184.54.213.255 syn-184-054-213-255.res.spectrum.com
12.207.135.240 12.207.135.240
108.255.20.249 108-255-20-249.lightspeed.lsvlky.sbcglobal.net
76.40.83.158 syn-076-040-083-158.res.spectrum.com
24.106.165.13 syn-024-106-165-013.biz.spectrum.com
74.175.246.220 74.175.246.220
76.177.162.125 syn-076-177-162-125.res.spectrum.com
74.136.9.4 syn-074-136-009-004.res.spectrum.com
184.54.206.176 syn-184-054-206-176.res.spectrum.com
74.136.2.3 syn-074-136-002-003.res.spectrum.com
74.129.251.144 syn-074-129-251-144.res.spectrum.com
107.133.215.87 107-133-215-87.lightspeed.lsvlky.sbcglobal.net
172.3.207.143 172-3-207-143.lightspeed.lsvlky.sbcglobal.net
12.207.143.140 12.207.143.140
12.207.140.177 12.207.140.177
98.72.3.167 adsl-098-072-003-167.sip.mia.bellsouth.net
184.54.217.64 syn-184-054-217-064.res.spectrum.com
107.133.212.102 107-133-212-102.lightspeed.lsvlky.sbcglobal.net
108.255.20.91 108-255-20-91.lightspeed.lsvlky.sbcglobal.net
98.72.7.163 adsl-098-072-007-163.sip.mia.bellsouth.net
12.207.133.77 12.207.133.77
74.138.236.100 syn-074-138-236-100.res.spectrum.com
76.177.165.198 syn-076-177-165-198.res.spectrum.com
74.136.4.90 syn-074-136-004-090.res.spectrum.com
74.138.241.153 syn-074-138-241-153.res.spectrum.com
107.133.215.101 107-133-215-101.lightspeed.lsvlky.sbcglobal.net
108.255.16.71 108.255.16.71
99.119.245.135 99-119-245-135.lightspeed.lsvlky.sbcglobal.net
98.72.3.239 adsl-098-072-003-239.sip.mia.bellsouth.net
108.255.17.142 108.255.17.142
74.136.3.117 syn-074-136-003-117.res.spectrum.com
74.138.232.132 syn-074-138-232-132.res.spectrum.com
107.133.215.163 107-133-215-163.lightspeed.lsvlky.sbcglobal.net
74.136.5.29 syn-074-136-005-029.res.spectrum.com
74.138.242.30 syn-074-138-242-030.res.spectrum.com
107.138.161.162 107-138-161-162.lightspeed.lsvlky.sbcglobal.net
74.138.247.234 syn-074-138-247-234.res.spectrum.com
74.129.247.218 syn-074-129-247-218.res.spectrum.com
174.101.208.246 syn-174-101-208-246.res.spectrum.com
74.136.10.245 syn-074-136-010-245.res.spectrum.com
184.54.210.94 syn-184-054-210-094.res.spectrum.com
96.28.32.124 syn-096-028-032-124.res.spectrum.com
174.101.213.4 syn-174-101-213-004.res.spectrum.com
107.133.213.95 107-133-213-95.lightspeed.lsvlky.sbcglobal.net
74.129.255.174 syn-074-129-255-174.res.spectrum.com
99.119.247.170 99-119-247-170.lightspeed.lsvlky.sbcglobal.net
74.129.248.173 syn-074-129-248-173.res.spectrum.com
98.72.5.161 adsl-098-072-005-161.sip.mia.bellsouth.net
184.54.204.57 syn-184-054-204-057.res.spectrum.com
96.28.33.83 syn-096-028-033-083.res.spectrum.com
98.72.1.69 adsl-098-072-001-069.sip.mia.bellsouth.net
70.228.93.192 70-228-93-192.lightspeed.lsvlky.sbcglobal.net
74.129.246.185 syn-074-129-246-185.res.spectrum.com
74.129.243.206 syn-074-129-243-206.res.spectrum.com
74.138.246.59 syn-074-138-246-059.res.spectrum.com
12.207.142.6 12.207.142.6
74.143.92.169 syn-074-143-092-169.biz.spectrum.com
12.25.157.74 12.25.157.74
184.54.197.75 syn-184-054-197-075.res.spectrum.com
74.136.4.214 syn-074-136-004-214.res.spectrum.com
76.177.162.32 syn-076-177-162-032.res.spectrum.com
96.28.34.172 syn-096-028-034-172.res.spectrum.com
74.136.4.236 syn-074-136-004-236.res.spectrum.com
108.255.21.116 108-255-21-116.lightspeed.lsvlky.sbcglobal.net
74.138.229.189 syn-074-138-229-189.res.spectrum.com
12.207.143.195 12.207.143.195
107.133.217.157 107-133-217-157.lightspeed.rcsntx.sbcglobal.net
74.129.255.247 syn-074-129-255-247.res.spectrum.com
74.138.231.92 syn-074-138-231-092.res.spectrum.com
98.72.1.210 adsl-098-072-001-210.sip.mia.bellsouth.net
74.129.249.224 syn-074-129-249-224.res.spectrum.com
74.129.252.86 syn-074-129-252-086.res.spectrum.com
24.26.61.88 syn-024-026-061-088.res.spectrum.com
74.129.240.181 syn-074-129-240-181.res.spectrum.com
74.138.239.190 syn-074-138-239-190.res.spectrum.com
108.255.16.178 108.255.16.178
174.101.214.55 syn-174-101-214-055.res.spectrum.com
74.129.246.111 syn-074-129-246-111.res.spectrum.com
98.30.193.29 syn-098-030-193-029.res.spectrum.com
12.207.140.146 12.207.140.146
47.231.84.230 syn-047-231-084-230.res.spectrum.com
74.138.248.196 syn-074-138-248-196.res.spectrum.com
74.136.8.128 syn-074-136-008-128.res.spectrum.com
70.228.93.96 70-228-93-96.lightspeed.lsvlky.sbcglobal.net
96.28.34.101 syn-096-028-034-101.res.spectrum.com
74.136.11.4 syn-074-136-011-004.res.spectrum.com
74.138.234.100 syn-074-138-234-100.res.spectrum.com
107.133.212.88 107-133-212-88.lightspeed.lsvlky.sbcglobal.net
108.255.17.159 108.255.17.159
74.136.0.106 syn-074-136-000-106.res.spectrum.com
47.231.87.110 syn-047-231-087-110.res.spectrum.com
96.28.34.108 syn-096-028-034-108.res.spectrum.com
107.128.147.241 107-128-147-241.lightspeed.lsvlky.sbcglobal.net
108.255.20.48 108-255-20-48.lightspeed.lsvlky.sbcglobal.net
47.231.87.78 syn-047-231-087-078.res.spectrum.com
74.129.254.183 syn-074-129-254-183.res.spectrum.com
107.128.146.56 107-128-146-56.lightspeed.lsvlky.sbcglobal.net
76.40.83.113 syn-076-040-083-113.res.spectrum.com
74.136.12.20 syn-074-136-012-020.res.spectrum.com
107.133.217.34 107-133-217-34.lightspeed.rcsntx.sbcglobal.net
96.28.36.185 syn-096-028-036-185.res.spectrum.com
74.136.15.158 syn-074-136-015-158.res.spectrum.com
184.54.195.54 syn-184-054-195-054.res.spectrum.com
74.142.0.197 syn-074-142-000-197.biz.spectrum.com
12.207.134.56 12.207.134.56
107.128.147.158 107-128-147-158.lightspeed.lsvlky.sbcglobal.net
74.138.233.237 syn-074-138-233-237.res.spectrum.com
12.119.69.138 12.119.69.138
74.129.252.136 syn-074-129-252-136.res.spectrum.com
12.207.140.164 12.207.140.164
76.177.165.123 syn-076-177-165-123.res.spectrum.com
108.227.157.79 108-227-157-79.lightspeed.lsvlky.sbcglobal.net
174.101.209.245 syn-174-101-209-245.res.spectrum.com
74.136.3.145 syn-074-136-003-145.res.spectrum.com
76.41.229.132 syn-076-041-229-132.res.spectrum.com
74.129.241.169 syn-074-129-241-169.res.spectrum.com
74.129.246.157 syn-074-129-246-157.res.spectrum.com
74.138.252.195 syn-074-138-252-195.res.spectrum.com
107.133.212.108 107-133-212-108.lightspeed.lsvlky.sbcglobal.net
184.54.194.207 syn-184-054-194-207.res.spectrum.com
74.136.10.134 syn-074-136-010-134.res.spectrum.com
98.27.232.83 syn-098-027-232-083.res.spectrum.com
162.234.193.65 162-234-193-65.lightspeed.lsvlky.sbcglobal.net
74.129.250.30 syn-074-129-250-030.res.spectrum.com
69.135.4.129 syn-069-135-004-129.biz.spectrum.com
74.138.224.12 syn-074-138-224-012.res.spectrum.com
98.123.39.250 syn-098-123-039-250.biz.spectrum.com
74.136.4.169 syn-074-136-004-169.res.spectrum.com
184.54.222.83 syn-184-054-222-083.res.spectrum.com
104.52.12.86 104-52-12-86.lightspeed.lsvlky.sbcglobal.net
184.54.201.176 syn-184-054-201-176.res.spectrum.com
99.119.247.127 99-119-247-127.lightspeed.lsvlky.sbcglobal.net
174.101.212.188 syn-174-101-212-188.res.spectrum.com
184.54.199.16 syn-184-054-199-016.res.spectrum.com
98.72.6.180 adsl-098-072-006-180.sip.mia.bellsouth.net
184.54.194.176 syn-184-054-194-176.res.spectrum.com
184.54.198.20 syn-184-054-198-020.res.spectrum.com
96.28.39.103 syn-096-028-039-103.res.spectrum.com
107.133.212.163 107-133-212-163.lightspeed.lsvlky.sbcglobal.net
104.52.12.10 104-52-12-10.lightspeed.lsvlky.sbcglobal.net
12.119.69.145 12.119.69.145
96.28.38.164 syn-096-028-038-164.res.spectrum.com
107.133.212.149 107-133-212-149.lightspeed.lsvlky.sbcglobal.net
96.28.35.253 syn-096-028-035-253.res.spectrum.com
74.138.251.177 syn-074-138-251-177.res.spectrum.com
74.175.224.45 74.175.224.45
172.3.201.198 172-3-201-198.lightspeed.lsvlky.sbcglobal.net
107.128.146.29 107-128-146-29.lightspeed.lsvlky.sbcglobal.net
174.101.209.242 syn-174-101-209-242.res.spectrum.com
184.54.205.111 syn-184-054-205-111.res.spectrum.com
99.119.246.103 99-119-246-103.lightspeed.lsvlky.sbcglobal.net
98.72.7.64 adsl-098-072-007-064.sip.mia.bellsouth.net
98.72.6.90 adsl-098-072-006-090.sip.mia.bellsouth.net
12.207.142.21 12.207.142.21
107.133.219.143 107-133-219-143.lightspeed.rcsntx.sbcglobal.net
174.101.214.74 syn-174-101-214-074.res.spectrum.com
74.138.233.28 syn-074-138-233-028.res.spectrum.com
74.138.247.106 syn-074-138-247-106.res.spectrum.com
74.129.248.206 syn-074-129-248-206.res.spectrum.com
74.136.4.127 syn-074-136-004-127.res.spectrum.com
184.54.207.213 syn-184-054-207-213.res.spectrum.com
74.138.234.155 syn-074-138-234-155.res.spectrum.com
108.255.17.240 108.255.17.240
74.138.254.249 syn-074-138-254-249.res.spectrum.com
74.175.246.21 74.175.246.21
184.54.218.35 syn-184-054-218-035.res.spectrum.com
76.177.164.209 syn-076-177-164-209.res.spectrum.com
76.177.166.134 syn-076-177-166-134.res.spectrum.com
172.3.204.209 172-3-204-209.lightspeed.lsvlky.sbcglobal.net
98.102.249.115 syn-098-102-249-115.biz.spectrum.com
70.228.91.24 adsl-70-228-91-24.dsl.akrnoh.ameritech.net
74.138.225.40 syn-074-138-225-040.res.spectrum.com
74.138.224.30 syn-074-138-224-030.res.spectrum.com
184.54.199.83 syn-184-054-199-083.res.spectrum.com
74.129.249.53 syn-074-129-249-053.res.spectrum.com
74.136.0.2 syn-074-136-000-002.res.spectrum.com
172.3.200.186 172-3-200-186.lightspeed.lsvlky.sbcglobal.net
184.54.193.95 syn-184-054-193-095.res.spectrum.com
12.207.133.126 12.207.133.126
174.101.213.108 syn-174-101-213-108.res.spectrum.com
174.101.208.140 syn-174-101-208-140.res.spectrum.com
74.142.93.67 syn-074-142-093-067.biz.spectrum.com
76.35.184.82 syn-076-035-184-082.res.spectrum.com
74.129.252.70 syn-074-129-252-070.res.spectrum.com
76.177.162.193 syn-076-177-162-193.res.spectrum.com
12.207.143.236 12.207.143.236
104.3.9.155 104-3-9-155.lightspeed.lsvlky.sbcglobal.net
104.52.15.27 104-52-15-27.lightspeed.lsvlky.sbcglobal.net
172.3.205.245 172-3-205-245.lightspeed.lsvlky.sbcglobal.net
184.54.194.230 syn-184-054-194-230.res.spectrum.com
98.102.142.58 syn-098-102-142-058.biz.spectrum.com
98.123.216.188 syn-098-123-216-188.biz.spectrum.com
108.227.157.230 108-227-157-230.lightspeed.lsvlky.sbcglobal.net
184.54.207.162 syn-184-054-207-162.res.spectrum.com
108.255.17.109 108.255.17.109
174.101.213.180 syn-174-101-213-180.res.spectrum.com
98.72.0.90 adsl-098-072-000-090.sip.mia.bellsouth.net
147.0.169.59 syn-147-000-169-059.biz.spectrum.com
108.227.156.69 108-227-156-69.lightspeed.lsvlky.sbcglobal.net
76.35.169.98 syn-076-035-169-098.res.spectrum.com
107.133.214.113 107-133-214-113.lightspeed.lsvlky.sbcglobal.net
74.143.72.22 syn-074-143-072-022.biz.spectrum.com
96.28.33.177 syn-096-028-033-177.res.spectrum.com
174.101.211.122 syn-174-101-211-122.res.spectrum.com
184.54.194.109 syn-184-054-194-109.res.spectrum.com
172.3.202.166 172-3-202-166.lightspeed.lsvlky.sbcglobal.net
108.239.45.43 108-239-45-43.lightspeed.lsvlky.sbcglobal.net
74.138.225.193 syn-074-138-225-193.res.spectrum.com
107.133.215.229 107-133-215-229.lightspeed.lsvlky.sbcglobal.net
174.101.210.99 syn-174-101-210-099.res.spectrum.com
184.54.203.0 syn-184-054-203-000.res.spectrum.com
184.54.222.203 syn-184-054-222-203.res.spectrum.com
74.138.230.13 syn-074-138-230-013.res.spectrum.com
74.136.3.140 syn-074-136-003-140.res.spectrum.com
184.54.215.27 syn-184-054-215-027.res.spectrum.com
173.197.238.177 syn-173-197-238-177.biz.spectrum.com
74.138.236.200 syn-074-138-236-200.res.spectrum.com
184.54.201.137 syn-184-054-201-137.res.spectrum.com
74.138.247.254 syn-074-138-247-254.res.spectrum.com
47.231.84.161 syn-047-231-084-161.res.spectrum.com
12.207.135.58 12.207.135.58
76.177.162.175 syn-076-177-162-175.res.spectrum.com
107.133.219.169 107-133-219-169.lightspeed.rcsntx.sbcglobal.net
184.54.203.164 syn-184-054-203-164.res.spectrum.com
74.143.92.180 syn-074-143-092-180.biz.spectrum.com
74.138.226.91 syn-074-138-226-091.res.spectrum.com
74.138.234.119 syn-074-138-234-119.res.spectrum.com
98.72.7.230 adsl-098-072-007-230.sip.mia.bellsouth.net
98.72.0.162 adsl-098-072-000-162.sip.mia.bellsouth.net
184.54.211.223 syn-184-054-211-223.res.spectrum.com
107.138.163.166 107-138-163-166.lightspeed.lsvlky.sbcglobal.net
12.207.140.154 12.207.140.154
12.207.134.73 12.207.134.73
74.129.249.166 syn-074-129-249-166.res.spectrum.com
99.119.245.184 99-119-245-184.lightspeed.lsvlky.sbcglobal.net
76.177.164.47 syn-076-177-164-047.res.spectrum.com
184.54.206.32 syn-184-054-206-032.res.spectrum.com
